url,entity,salience,verb,company_name
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,human Access,0.518405556678772,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,Access,0.12986642122268677,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,page,0.12986642122268677,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,page,0.024854475632309914,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,browser,0.018460992723703384,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,#a83c05c5-0606-11ee-843e-6b7862796d50,0.01800563931465149,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,Javascript,0.016981206834316254,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,cookies,0.015559611842036247,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,automation tools,0.014974338002502918,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,following,0.01490029413253069,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,extension,0.01490029413253069,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,website,0.014792378060519695,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,result,0.014719226397573948,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,ad blockers,0.013677793554961681,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,example,0.013677793554961681,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,loading,0.010320747271180153,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,"PerimeterX , Inc.",0.005712973885238171,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,cookies,0.005161913111805916,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,browser,0.005161913111805916,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,11,0.0,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,0606,0.0,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,843,0.0,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,6,0.0,,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,deny,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,verify,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,deny,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,believe,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,use,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,browse,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,happen,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,block,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,support,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,make,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,enable,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,block,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,load,Amazon
https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,,,power,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,AccountsBest,0.04856044426560402,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,stocks,0.046700380742549896,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,YouBest,0.0296088308095932,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,SELECTAll Credit CardsFind,0.0296088308095932,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,MortgagesBest Mortgages for Small Down PaymentBest,0.028385385870933533,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,RefinanceSELECTAll BankingFind,0.026300929486751556,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Back Credit,0.016702700406312943,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Balance Transfer Credit,0.016702700406312943,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Credit,0.016702700406312943,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Credit,0.016702700406312943,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Credit,0.016702700406312943,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Loans,0.014013200998306274,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Loans,0.014013200998306274,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,LoansBest,0.014013200998306274,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Loan,0.014013200998306274,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Credit Cards,0.013933145441114902,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Credit Card,0.0132673354819417,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Credit Card,0.0132673354819417,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Credit Card,0.0132673354819417,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,earnings,0.01299753412604332,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Roth IRA AccountsBest,0.012773248367011547,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Savings Account,0.012715139426290989,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Credit Monitoring Personal Finance Small Business,0.012418600730597973,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Cards Loans Banking Mortgages,0.011775125749409199,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Money Market,0.011775125749409199,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Mortgages,0.011775125749409199,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Insurance,0.010638942942023277,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Fee Checking,0.009706678800284863,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,High Yield Savings,0.009158425033092499,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,trend,0.009158425033092499,,Amazon
https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,Debt Consolidation,0.00852921511977911,,Amazon
